start_id,relation,end_name
René Cassin,MEMBER_OF,Free French Forces
René Cassin,MEMBER_OF,Serbian Academy of Sciences and Arts
René Cassin,MEMBER_OF,Empire Defense Council
René Cassin,MEMBER_OF,Human Rights League
René Cassin,MEMBER_OF,Académie des Sciences Morales et Politiques
Le Duc Tho,RECEIVED,Q233969_1973
Q233969_1973,INSTANCE_OF,Nobel Peace Prize
Le Duc Tho,CITIZEN_OF,Vietnam
Le Duc Tho,OCCUPATION,revolutionary
Le Duc Tho,OCCUPATION,diplomat
Le Duc Tho,OCCUPATION,politician
Le Duc Tho,OCCUPATION,military personnel
Le Duc Tho,FIELD_OF_WORK,diplomacy
Le Duc Tho,FIELD_OF_WORK,foreign policy
Carlos Filipe Ximenes Belo,RECEIVED,Q234001_1996
Q234001_1996,INSTANCE_OF,Nobel Peace Prize
Carlos Filipe Ximenes Belo,CITIZEN_OF,Timor-Leste
Carlos Filipe Ximenes Belo,OCCUPATION,Catholic bishop
Carlos Filipe Ximenes Belo,OCCUPATION,Catholic priest
Carlos Filipe Ximenes Belo,OCCUPATION,politician
Carlos Filipe Ximenes Belo,FIELD_OF_WORK,Catholicism
Carlos Filipe Ximenes Belo,EDUCATED_AT,Catholic University of Portugal
Carlos Filipe Ximenes Belo,EDUCATED_AT,Salesian Pontifical University
Paul-Henri-Benjamin d'Estournelles de Constant,RECEIVED,Q238731_1909
Q238731_1909,INSTANCE_OF,Nobel Peace Prize
Paul-Henri-Benjamin d'Estournelles de Constant,CITIZEN_OF,France
Paul-Henri-Benjamin d'Estournelles de Constant,OCCUPATION,essayist
Paul-Henri-Benjamin d'Estournelles de Constant,OCCUPATION,diplomat
Paul-Henri-Benjamin d'Estournelles de Constant,OCCUPATION,politician
Paul-Henri-Benjamin d'Estournelles de Constant,EDUCATED_AT,Lycée Louis-le-Grand
Seán MacBride,RECEIVED,Q244395_1974
Q244395_1974,INSTANCE_OF,Nobel Peace Prize
Seán MacBride,CITIZEN_OF,Ireland
Seán MacBride,CITIZEN_OF,France
Seán MacBride,OCCUPATION,journalist
Seán MacBride,OCCUPATION,barrister
Seán MacBride,OCCUPATION,diplomat
Seán MacBride,OCCUPATION,politician
Seán MacBride,OCCUPATION,lawyer
Seán MacBride,FIELD_OF_WORK,diplomacy
Seán MacBride,FIELD_OF_WORK,politics
Seán MacBride,FIELD_OF_WORK,human rights
Seán MacBride,FIELD_OF_WORK,international relations
Seán MacBride,EDUCATED_AT,Lycée Saint-Louis-de-Gonzague
Seán MacBride,EDUCATED_AT,University College Dublin
Seán MacBride,EMPLOYED_AT,United Nations
Seán MacBride,EMPLOYED_AT,Amnesty International
Seán MacBride,MEMBER_OF,Parliamentary Assembly of the Council of Europe
International Physicians for the Prevention of Nuclear War,RECEIVED,Q245385_1985
Q245385_1985,INSTANCE_OF,Nobel Peace Prize
International Physicians for the Prevention of Nuclear War,MEMBER_OF,ATTAC Germany
International Physicians for the Prevention of Nuclear War,MEMBER_OF,Conference of NGOs
International Physicians for the Prevention of Nuclear War,MEMBER_OF,Forum Menschenrechte
María Corina Machado,RECEIVED,Q439564_2025
Q439564_2025,INSTANCE_OF,Nobel Peace Prize
María Corina Machado,CITIZEN_OF,Venezuela
María Corina Machado,OCCUPATION,industrial engineer
María Corina Machado,OCCUPATION,Human Rights Activist
María Corina Machado,OCCUPATION,politician
María Corina Machado,EDUCATED_AT,Institute of Advanced Studies in Administration
María Corina Machado,EDUCATED_AT,Andrés Bello Catholic University
María Corina Machado,EMPLOYED_AT,Andrés Bello Catholic University
María Corina Machado,EMPLOYED_AT,Radio Caracas Radio
María Corina Machado,MEMBER_OF,Súmate
Martin Luther King Jr.,RECEIVED,Q8027_1964
Q8027_1964,INSTANCE_OF,Nobel Peace Prize
Martin Luther King Jr.,CITIZEN_OF,United States
Martin Luther King Jr.,OCCUPATION,pacifist
Martin Luther King Jr.,OCCUPATION,peace activist
Martin Luther King Jr.,OCCUPATION,religious leader
Martin Luther King Jr.,OCCUPATION,opinion journalist
Martin Luther King Jr.,OCCUPATION,preacher
Martin Luther King Jr.,OCCUPATION,Human Rights Activist
Martin Luther King Jr.,OCCUPATION,civil rights advocate
Martin Luther King Jr.,OCCUPATION,pastor
Martin Luther King Jr.,OCCUPATION,politician
Martin Luther King Jr.,OCCUPATION,writer
Martin Luther King Jr.,FIELD_OF_WORK,politics
Martin Luther King Jr.,FIELD_OF_WORK,racism
Martin Luther King Jr.,FIELD_OF_WORK,racial segregation
Martin Luther King Jr.,FIELD_OF_WORK,opinion journalism
Martin Luther King Jr.,FIELD_OF_WORK,peace movement
Martin Luther King Jr.,FIELD_OF_WORK,homiletics
Martin Luther King Jr.,FIELD_OF_WORK,pastoral care
Martin Luther King Jr.,FIELD_OF_WORK,civil rights
Martin Luther King Jr.,FIELD_OF_WORK,Baptist church
Martin Luther King Jr.,FIELD_OF_WORK,political activity
Martin Luther King Jr.,EDUCATED_AT,Morehouse College
Martin Luther King Jr.,EDUCATED_AT,David T. Howard High School
Martin Luther King Jr.,EDUCATED_AT,Washington High School
Martin Luther King Jr.,EDUCATED_AT,Candler School of Theology
Martin Luther King Jr.,EDUCATED_AT,Boston University School of Theology
Martin Luther King Jr.,EDUCATED_AT,Crozer Theological Seminary
Martin Luther King Jr.,EDUCATED_AT,Boston University
Martin Luther King Jr.,EMPLOYED_AT,Vrije Universiteit Amsterdam
Martin Luther King Jr.,EMPLOYED_AT,Dexter Avenue Baptist Church
Martin Luther King Jr.,EMPLOYED_AT,Ebenezer Baptist Church
Martin Luther King Jr.,MEMBER_OF,American Academy of Arts and Sciences
Martin Luther King Jr.,MEMBER_OF,Southern Christian Leadership Conference
Martin Luther King Jr.,MEMBER_OF,Alpha Phi Alpha
Martin Luther King Jr.,MEMBER_OF,Progressive National Baptist Convention
Norman Angell,RECEIVED,Q272224_1933
Q272224_1933,INSTANCE_OF,Nobel Peace Prize
Norman Angell,CITIZEN_OF,United Kingdom
Norman Angell,OCCUPATION,opinion journalist
Norman Angell,OCCUPATION,journalist
Norman Angell,OCCUPATION,lecturer
Norman Angell,OCCUPATION,political scientist
Norman Angell,OCCUPATION,pedagogue
Norman Angell,OCCUPATION,economist
Norman Angell,OCCUPATION,politician
Norman Angell,OCCUPATION,writer
Norman Angell,EDUCATED_AT,University of Geneva
Norman Angell,MEMBER_OF,Union of Democratic Control
Norman Angell,MEMBER_OF,Chatham House
Carlos Saavedra Lamas,RECEIVED,Q193672_1936
Q193672_1936,INSTANCE_OF,Nobel Peace Prize
Carlos Saavedra Lamas,CITIZEN_OF,Argentina
Carlos Saavedra Lamas,OCCUPATION,university teacher
Carlos Saavedra Lamas,OCCUPATION,diplomat
Carlos Saavedra Lamas,OCCUPATION,jurist
Carlos Saavedra Lamas,OCCUPATION,politician
Carlos Saavedra Lamas,OCCUPATION,lawyer
Carlos Saavedra Lamas,FIELD_OF_WORK,diplomacy
Carlos Saavedra Lamas,FIELD_OF_WORK,politics
Carlos Saavedra Lamas,FIELD_OF_WORK,constitutional law
Carlos Saavedra Lamas,FIELD_OF_WORK,labor law
Carlos Saavedra Lamas,FIELD_OF_WORK,international law
Carlos Saavedra Lamas,EDUCATED_AT,National School of Buenos Aires
Carlos Saavedra Lamas,EDUCATED_AT,National University of La Plata
Carlos Saavedra Lamas,EDUCATED_AT,University of Buenos Aires
Carlos Saavedra Lamas,EMPLOYED_AT,University of Buenos Aires
Carlos Saavedra Lamas,EMPLOYED_AT,National University of La Plata
Carlos Saavedra Lamas,MEMBER_OF,Academia Nacional de Ciencias Morales y Políticas
International Red Cross and Red Crescent Movement,RECEIVED,Q7178_1963
Q7178_1963,INSTANCE_OF,Nobel Peace Prize
International Red Cross and Red Crescent Movement,FIELD_OF_WORK,humanitarian aid
International Red Cross and Red Crescent Movement,RECEIVED,Q7178_1917
Q7178_1917,INSTANCE_OF,Nobel Peace Prize
International Red Cross and Red Crescent Movement,FIELD_OF_WORK,humanitarian aid
International Red Cross and Red Crescent Movement,RECEIVED,Q7178_1944
Q7178_1944,INSTANCE_OF,Nobel Peace Prize
International Red Cross and Red Crescent Movement,FIELD_OF_WORK,humanitarian aid
Léon Bourgeois,RECEIVED,Q217706_1920
Q217706_1920,INSTANCE_OF,Nobel Peace Prize
Léon Bourgeois,CITIZEN_OF,France
Léon Bourgeois,OCCUPATION,official
Léon Bourgeois,OCCUPATION,diplomat
Léon Bourgeois,OCCUPATION,politician
Léon Bourgeois,OCCUPATION,judge
Léon Bourgeois,EDUCATED_AT,Paris Law Faculty
Léon Bourgeois,MEMBER_OF,Académie des Sciences Morales et Politiques
Léon Bourgeois,MEMBER_OF,Institut de Droit International
Kofi Annan,RECEIVED,Q1254_2001
Q1254_2001,INSTANCE_OF,Nobel Peace Prize
Kofi Annan,CITIZEN_OF,Ghana
Kofi Annan,OCCUPATION,diplomat
Kofi Annan,OCCUPATION,economist
Kofi Annan,OCCUPATION,politician
Kofi Annan,FIELD_OF_WORK,diplomacy
Kofi Annan,FIELD_OF_WORK,politics
Kofi Annan,FIELD_OF_WORK,economics
Kofi Annan,EDUCATED_AT,Mfantsipim School
Kofi Annan,EDUCATED_AT,Sloan Fellows Program
Kofi Annan,EDUCATED_AT,Kwame Nkrumah University of Science and Technology
Kofi Annan,EDUCATED_AT,Macalester College
Kofi Annan,EDUCATED_AT,Geneva Graduate Institute
Kofi Annan,EDUCATED_AT,University of Geneva
Kofi Annan,EDUCATED_AT,MIT Sloan School of Management
Kofi Annan,EDUCATED_AT,Massachusetts Institute of Technology
Kofi Annan,EMPLOYED_AT,United Nations
Kofi Annan,MEMBER_OF,The Elders
Kofi Annan,MEMBER_OF,American Academy of Arts and Sciences
Denis Mukwege,RECEIVED,Q1187542_2018
Q1187542_2018,INSTANCE_OF,Nobel Peace Prize
Denis Mukwege,CITIZEN_OF,Belgium
Denis Mukwege,CITIZEN_OF,Democratic Republic of the Congo
Denis Mukwege,OCCUPATION,obstetrician
Denis Mukwege,OCCUPATION,gynecologist
Denis Mukwege,OCCUPATION,Human Rights Activist
Denis Mukwege,OCCUPATION,pastor
Denis Mukwege,EDUCATED_AT,University of Angers
Denis Mukwege,EDUCATED_AT,Université de Kinshasa
Denis Mukwege,EDUCATED_AT,Université du Burundi
Denis Mukwege,EDUCATED_AT,Université Libre de Bruxelles
Denis Mukwege,EMPLOYED_AT,Panzi Hospital
Denis Mukwege,MEMBER_OF,The Elders
Denis Mukwege,MEMBER_OF,American Academy of Arts and Sciences
Auguste Beernaert,RECEIVED,Q202049_1909
Q202049_1909,INSTANCE_OF,Nobel Peace Prize
Auguste Beernaert,CITIZEN_OF,Belgium
Auguste Beernaert,OCCUPATION,jurist
Auguste Beernaert,OCCUPATION,politician
Auguste Beernaert,OCCUPATION,lawyer
Auguste Beernaert,OCCUPATION,judge
Auguste Beernaert,EDUCATED_AT,Catholic University of Leuven
Auguste Beernaert,EDUCATED_AT,Heidelberg University
Auguste Beernaert,MEMBER_OF,Romanian Academy
Auguste Beernaert,MEMBER_OF,Institut de Droit International
United Nations peacekeeping,RECEIVED,Q219575_1988
Q219575_1988,INSTANCE_OF,Nobel Peace Prize
Joseph Rotblat,RECEIVED,Q219982_1995
Q219982_1995,INSTANCE_OF,Nobel Peace Prize
Joseph Rotblat,CITIZEN_OF,Poland
Joseph Rotblat,CITIZEN_OF,United Kingdom
Joseph Rotblat,OCCUPATION,physicist
Joseph Rotblat,FIELD_OF_WORK,nuclear physics
Joseph Rotblat,FIELD_OF_WORK,high energy nuclear physics
Joseph Rotblat,EDUCATED_AT,University of Liverpool
Joseph Rotblat,EDUCATED_AT,University of London
Joseph Rotblat,EDUCATED_AT,University of Warsaw
Joseph Rotblat,EMPLOYED_AT,University of Edinburgh
Joseph Rotblat,EMPLOYED_AT,Conservatoire national des Arts et Métiers
Joseph Rotblat,MEMBER_OF,Polish Society of Arts and Sciences Abroad
Joseph Rotblat,MEMBER_OF,National Academy of Sciences of Ukraine
Joseph Rotblat,MEMBER_OF,Polish Academy of Sciences
Joseph Rotblat,MEMBER_OF,American Academy of Arts and Sciences
Joseph Rotblat,MEMBER_OF,Royal Society
Ferdinand Buisson,RECEIVED,Q273607_1927
Q273607_1927,INSTANCE_OF,Nobel Peace Prize
Ferdinand Buisson,CITIZEN_OF,France
Ferdinand Buisson,OCCUPATION,philosopher
Ferdinand Buisson,OCCUPATION,pedagogue
Ferdinand Buisson,OCCUPATION,professor
Ferdinand Buisson,OCCUPATION,politician
Ferdinand Buisson,EDUCATED_AT,Faculty of Arts of Paris
Ferdinand Buisson,EDUCATED_AT,Lycée Condorcet
Ferdinand Buisson,EMPLOYED_AT,University of Paris
Ferdinand Buisson,EMPLOYED_AT,University of Neuchâtel
Ferdinand Buisson,EMPLOYED_AT,Faculty of Arts of Paris
Ferdinand Buisson,MEMBER_OF,Human Rights League
Nelson Mandela,RECEIVED,Q8023_1993
Q8023_1993,INSTANCE_OF,Nobel Peace Prize
Nelson Mandela,CITIZEN_OF,South Africa
Nelson Mandela,OCCUPATION,political activist
Nelson Mandela,OCCUPATION,autobiographer
Nelson Mandela,OCCUPATION,political prisoner
Nelson Mandela,OCCUPATION,politician
Nelson Mandela,OCCUPATION,lawyer
Nelson Mandela,OCCUPATION,screenwriter
Nelson Mandela,EDUCATED_AT,University of Fort Hare
Nelson Mandela,EDUCATED_AT,University of South Africa
Nelson Mandela,EDUCATED_AT,University of the Witwatersrand
Nelson Mandela,EDUCATED_AT,University of London
Nelson Mandela,MEMBER_OF,The Elders
Nelson Mandela,MEMBER_OF,American Academy of Arts and Sciences
International Committee of the Red Cross,RECEIVED,Q5987345_1944
Q5987345_1944,INSTANCE_OF,Nobel Peace Prize
International Committee of the Red Cross,FIELD_OF_WORK,humanitarian aid
International Committee of the Red Cross,MEMBER_OF,Memoriav
International Committee of the Red Cross,MEMBER_OF,DLM Forum
International Committee of the Red Cross,RECEIVED,Q5987345_1917
Q5987345_1917,INSTANCE_OF,Nobel Peace Prize
International Committee of the Red Cross,FIELD_OF_WORK,humanitarian aid
International Committee of the Red Cross,MEMBER_OF,Memoriav
International Committee of the Red Cross,MEMBER_OF,DLM Forum
International Committee of the Red Cross,RECEIVED,Q5987345_1963
Q5987345_1963,INSTANCE_OF,Nobel Peace Prize
International Committee of the Red Cross,FIELD_OF_WORK,humanitarian aid
International Committee of the Red Cross,MEMBER_OF,Memoriav
International Committee of the Red Cross,MEMBER_OF,DLM Forum
Maria Ressa,RECEIVED,Q6761526_2021
Q6761526_2021,INSTANCE_OF,Nobel Peace Prize
Maria Ressa,CITIZEN_OF,United States
Maria Ressa,CITIZEN_OF,Philippines
Maria Ressa,OCCUPATION,journalist
Maria Ressa,OCCUPATION,university teacher
Maria Ressa,OCCUPATION,editing staff
Maria Ressa,FIELD_OF_WORK,journalism
Maria Ressa,FIELD_OF_WORK,investigative journalism
Maria Ressa,EDUCATED_AT,University of the Philippines Diliman
Maria Ressa,EDUCATED_AT,St. Scholastica's College
Maria Ressa,EDUCATED_AT,Toms River High School North
Maria Ressa,EDUCATED_AT,Princeton University
Maria Ressa,EMPLOYED_AT,Rappler
Maria Ressa,MEMBER_OF,International Consortium of Investigative Journalists
Cordell Hull,RECEIVED,Q202979_1945
Q202979_1945,INSTANCE_OF,Nobel Peace Prize
Cordell Hull,CITIZEN_OF,United States
Cordell Hull,OCCUPATION,diplomat
Cordell Hull,OCCUPATION,politician
Cordell Hull,OCCUPATION,lawyer
Cordell Hull,OCCUPATION,judge
Cordell Hull,EDUCATED_AT,Cumberland School of Law
Cordell Hull,EDUCATED_AT,Wilmington College
Cordell Hull,EDUCATED_AT,National Normal University
John Boyd Orr,RECEIVED,Q315143_1949
Q315143_1949,INSTANCE_OF,Nobel Peace Prize
John Boyd Orr,CITIZEN_OF,United Kingdom
John Boyd Orr,OCCUPATION,university teacher
John Boyd Orr,OCCUPATION,director general
John Boyd Orr,OCCUPATION,biologist
John Boyd Orr,OCCUPATION,politician
John Boyd Orr,OCCUPATION,physician
John Boyd Orr,FIELD_OF_WORK,biology
John Boyd Orr,FIELD_OF_WORK,physiology
John Boyd Orr,FIELD_OF_WORK,medicine
John Boyd Orr,FIELD_OF_WORK,dietetics
John Boyd Orr,FIELD_OF_WORK,human nutrition
John Boyd Orr,EDUCATED_AT,Kilmarnock Academy
John Boyd Orr,EDUCATED_AT,University of Glasgow
John Boyd Orr,EMPLOYED_AT,United Nations
John Boyd Orr,EMPLOYED_AT,University of Aberdeen
John Boyd Orr,MEMBER_OF,Royal Society
Elihu Root,RECEIVED,Q220619_1912
Q220619_1912,INSTANCE_OF,Nobel Peace Prize
Elihu Root,CITIZEN_OF,United States
Elihu Root,OCCUPATION,diplomat
Elihu Root,OCCUPATION,jurist
Elihu Root,OCCUPATION,politician
Elihu Root,OCCUPATION,lawyer
Elihu Root,FIELD_OF_WORK,diplomacy
Elihu Root,FIELD_OF_WORK,politics
Elihu Root,FIELD_OF_WORK,law
Elihu Root,EDUCATED_AT,Williston Northampton School
Elihu Root,EDUCATED_AT,Hamilton College
Elihu Root,EDUCATED_AT,New York University School of Law
Elihu Root,EDUCATED_AT,Columbia University
Elihu Root,MEMBER_OF,Phi Beta Kappa Society
Elihu Root,MEMBER_OF,American Philosophical Society
Elihu Root,MEMBER_OF,American Academy of Arts and Letters
Elihu Root,MEMBER_OF,American Academy of Arts and Sciences
Elihu Root,MEMBER_OF,Institut de Droit International
Nansen International Office for Refugees,RECEIVED,Q743558_1938
Q743558_1938,INSTANCE_OF,Nobel Peace Prize
Adolfo Pérez Esquivel,RECEIVED,Q206505_1980
Q206505_1980,INSTANCE_OF,Nobel Peace Prize
Adolfo Pérez Esquivel,CITIZEN_OF,Argentina
Adolfo Pérez Esquivel,OCCUPATION,sculptor
Adolfo Pérez Esquivel,OCCUPATION,university teacher
Adolfo Pérez Esquivel,OCCUPATION,painter
Adolfo Pérez Esquivel,OCCUPATION,architect
Adolfo Pérez Esquivel,OCCUPATION,writer
Adolfo Pérez Esquivel,EDUCATED_AT,National University of La Plata
Adolfo Pérez Esquivel,EMPLOYED_AT,University of Buenos Aires
Arthur Henderson,RECEIVED,Q208665_1934
Q208665_1934,INSTANCE_OF,Nobel Peace Prize
Arthur Henderson,CITIZEN_OF,United Kingdom
Arthur Henderson,OCCUPATION,trade unionist
Arthur Henderson,OCCUPATION,politician
Alfonso García Robles,RECEIVED,Q203843_1982
Q203843_1982,INSTANCE_OF,Nobel Peace Prize
Alfonso García Robles,CITIZEN_OF,Mexico
Alfonso García Robles,OCCUPATION,diplomat
Alfonso García Robles,OCCUPATION,jurist
Alfonso García Robles,OCCUPATION,politician
Alfonso García Robles,OCCUPATION,lawyer
Alfonso García Robles,OCCUPATION,writer
Alfonso García Robles,FIELD_OF_WORK,physics
Alfonso García Robles,EDUCATED_AT,National Autonomous University of Mexico
Alfonso García Robles,EMPLOYED_AT,United Nations
Alfonso García Robles,MEMBER_OF,Colegio Nacional
World Food Programme,RECEIVED,Q204344_2020
Q204344_2020,INSTANCE_OF,Nobel Peace Prize
World Food Programme,FIELD_OF_WORK,food assistance
Christian Lous Lange,RECEIVED,Q206446_1921
Q206446_1921,INSTANCE_OF,Nobel Peace Prize
Christian Lous Lange,CITIZEN_OF,Norway
Christian Lous Lange,OCCUPATION,peace activist
Christian Lous Lange,OCCUPATION,political scientist
Christian Lous Lange,OCCUPATION,historian
Christian Lous Lange,OCCUPATION,diplomat
Christian Lous Lange,OCCUPATION,politician
Christian Lous Lange,OCCUPATION,writer
Christian Lous Lange,EDUCATED_AT,Stavanger Cathedral School
Christian Lous Lange,EDUCATED_AT,University of Oslo
Christian Lous Lange,MEMBER_OF,Norwegian Association for Women's Rights
Quaker Peace and Social Witness,RECEIVED,Q677499_1947
Q677499_1947,INSTANCE_OF,Nobel Peace Prize
UNICEF,RECEIVED,Q740308_1965
Q740308_1965,INSTANCE_OF,Nobel Peace Prize
UNICEF,MEMBER_OF,Digital Public Goods Alliance
UNICEF,MEMBER_OF,United Nations Sustainable Development Group
Dmitri Muratov,RECEIVED,Q1823418_2021
Q1823418_2021,INSTANCE_OF,Nobel Peace Prize
Dmitri Muratov,CITIZEN_OF,Russia
Dmitri Muratov,OCCUPATION,journalist
Dmitri Muratov,OCCUPATION,television presenter
Dmitri Muratov,EDUCATED_AT,Samara State University
Dmitri Muratov,EMPLOYED_AT,Novaya Gazeta
Dmitri Muratov,MEMBER_OF,Committee 2008
Japan Confederation of A- and H-Bomb Sufferers Organizations,RECEIVED,Q1989908_2024
Q1989908_2024,INSTANCE_OF,Nobel Peace Prize
Kailash Satyarthi,RECEIVED,Q3442375_2014
Q3442375_2014,INSTANCE_OF,Nobel Peace Prize
Kailash Satyarthi,CITIZEN_OF,India
Kailash Satyarthi,OCCUPATION,children's rights activist
Kailash Satyarthi,OCCUPATION,academic
Kailash Satyarthi,OCCUPATION,electrical engineer
Kailash Satyarthi,OCCUPATION,engineer
Kailash Satyarthi,EDUCATED_AT,Amrita Vishwa Vidyapeetham
Kailash Satyarthi,EDUCATED_AT,Samrat Ashok Technological Institute
Kailash Satyarthi,EDUCATED_AT,Barkatullah University
Kailash Satyarthi,EMPLOYED_AT,International Center for Early Childhood Education and Labour
Narges Mohammadi,RECEIVED,Q4967771_2023
Q4967771_2023,INSTANCE_OF,Nobel Peace Prize
Narges Mohammadi,CITIZEN_OF,Iran
Narges Mohammadi,CITIZEN_OF,Pahlavi Iran
Narges Mohammadi,OCCUPATION,journalist
Narges Mohammadi,OCCUPATION,Human Rights Activist
Narges Mohammadi,FIELD_OF_WORK,activism
Narges Mohammadi,EDUCATED_AT,Imam Khomeini International University
Narges Mohammadi,EMPLOYED_AT,Defenders of Human Rights Center
Tunisian National Dialogue Quartet,RECEIVED,Q21078159_2015
Q21078159_2015,INSTANCE_OF,Nobel Peace Prize
José Ramos-Horta,RECEIVED,Q11665_1996
Q11665_1996,INSTANCE_OF,Nobel Peace Prize
José Ramos-Horta,CITIZEN_OF,Timor-Leste
José Ramos-Horta,OCCUPATION,legal counselor
José Ramos-Horta,OCCUPATION,politician
José Ramos-Horta,OCCUPATION,lawyer
José Ramos-Horta,EDUCATED_AT,Fondation René-Cassin
José Ramos-Horta,EDUCATED_AT,School of International and Public Affairs
José Ramos-Horta,EDUCATED_AT,Columbia University
José Ramos-Horta,EDUCATED_AT,The Hague Academy of International Law
José Ramos-Horta,EDUCATED_AT,Antioch College
José Ramos-Horta,EDUCATED_AT,Columbia University
José Ramos-Horta,EMPLOYED_AT,University of Oxford
Barack Obama,RECEIVED,Q76_2009
Q76_2009,INSTANCE_OF,Nobel Peace Prize
Barack Obama,CITIZEN_OF,United States
Barack Obama,CITIZEN_OF,Kenya
Barack Obama,OCCUPATION,memoirist
Barack Obama,OCCUPATION,podcaster
Barack Obama,OCCUPATION,academic
Barack Obama,OCCUPATION,statesperson
Barack Obama,OCCUPATION,jurist
Barack Obama,OCCUPATION,politician
Barack Obama,OCCUPATION,lawyer
Barack Obama,OCCUPATION,community organizer
Barack Obama,OCCUPATION,political writer
Barack Obama,FIELD_OF_WORK,constitutional law
Barack Obama,FIELD_OF_WORK,civil rights
Barack Obama,EDUCATED_AT,Noelani Elementary School
Barack Obama,EDUCATED_AT,Nelson High School
Barack Obama,EDUCATED_AT,Occidental College
Barack Obama,EDUCATED_AT,Centaurus High School
Barack Obama,EDUCATED_AT,University of Chicago Law School
Barack Obama,EDUCATED_AT,Harvard Law School
Barack Obama,EDUCATED_AT,Columbia University
Barack Obama,EDUCATED_AT,Harvard University
Barack Obama,EDUCATED_AT,King College Prep High School
Barack Obama,EDUCATED_AT,State Elementary School Menteng 01
Barack Obama,EDUCATED_AT,Punahou School
Barack Obama,EMPLOYED_AT,Gamaliel Foundation
Barack Obama,EMPLOYED_AT,Sidley Austin
Barack Obama,EMPLOYED_AT,Business International Corporation
Barack Obama,EMPLOYED_AT,New York Public Interest Research Group
Barack Obama,EMPLOYED_AT,University of Chicago
Barack Obama,MEMBER_OF,110th United States Congress
Barack Obama,MEMBER_OF,109th United States Congress
Barack Obama,MEMBER_OF,American Philosophical Society
Barack Obama,MEMBER_OF,Congressional Black Caucus
Barack Obama,MEMBER_OF,American Academy of Arts and Sciences
Nadia Murad Basee,RECEIVED,Q22007112_2018
Q22007112_2018,INSTANCE_OF,Nobel Peace Prize
Nadia Murad Basee,CITIZEN_OF,Iraq
Nadia Murad Basee,OCCUPATION,activist
Nadia Murad Basee,OCCUPATION,political activist
Nadia Murad Basee,OCCUPATION,lecturer
Nadia Murad Basee,FIELD_OF_WORK,human rights
Jody Williams,RECEIVED,Q211239_1997
Q211239_1997,INSTANCE_OF,Nobel Peace Prize
Jody Williams,CITIZEN_OF,United States
Jody Williams,OCCUPATION,peace activist
Jody Williams,OCCUPATION,Human Rights Activist
Jody Williams,OCCUPATION,professor
Jody Williams,EDUCATED_AT,School for International Training
Jody Williams,EDUCATED_AT,Paul H. Nitze School of Advanced International Studies
Jody Williams,EDUCATED_AT,University of Vermont
Jody Williams,EDUCATED_AT,Johns Hopkins University
Jody Williams,EMPLOYED_AT,University of Houston
Jody Williams,MEMBER_OF,Nobel Women's Initiative
Dag Hammarskjöld,RECEIVED,Q1267_1961
Q1267_1961,INSTANCE_OF,Nobel Peace Prize
Dag Hammarskjöld,CITIZEN_OF,Sweden
Dag Hammarskjöld,OCCUPATION,philosopher
Dag Hammarskjöld,OCCUPATION,diplomat
Dag Hammarskjöld,OCCUPATION,economist
Dag Hammarskjöld,OCCUPATION,politician
Dag Hammarskjöld,OCCUPATION,poet
Dag Hammarskjöld,OCCUPATION,writer
Dag Hammarskjöld,FIELD_OF_WORK,diplomacy
Dag Hammarskjöld,FIELD_OF_WORK,politics
Dag Hammarskjöld,FIELD_OF_WORK,peace movement
Dag Hammarskjöld,EDUCATED_AT,Stockholm University
Dag Hammarskjöld,EDUCATED_AT,Uppsala University
Dag Hammarskjöld,EMPLOYED_AT,United Nations
Dag Hammarskjöld,EMPLOYED_AT,Ministry of Finance of Sweden
Dag Hammarskjöld,MEMBER_OF,American Academy of Arts and Sciences
Dag Hammarskjöld,MEMBER_OF,Swedish Academy
United Nations,RECEIVED,Q1065_2002
Q1065_2002,INSTANCE_OF,Nobel Peace Prize
Ernesto Teodoro Moneta,RECEIVED,Q12086_1907
Q12086_1907,INSTANCE_OF,Nobel Peace Prize
Ernesto Teodoro Moneta,CITIZEN_OF,Kingdom of Italy
Ernesto Teodoro Moneta,OCCUPATION,journalist
Ernesto Teodoro Moneta,OCCUPATION,military personnel
Ernesto Teodoro Moneta,OCCUPATION,writer
Ernesto Teodoro Moneta,EDUCATED_AT,Milan
Al Gore,RECEIVED,Q19673_2007
Q19673_2007,INSTANCE_OF,Nobel Peace Prize
Al Gore,CITIZEN_OF,United States
Al Gore,OCCUPATION,climate activist
Al Gore,OCCUPATION,orator
Al Gore,OCCUPATION,blogger
Al Gore,OCCUPATION,environmentalist
Al Gore,OCCUPATION,financier
Al Gore,OCCUPATION,journalist
Al Gore,OCCUPATION,politician
Al Gore,OCCUPATION,businessperson
Al Gore,OCCUPATION,writer
Al Gore,EDUCATED_AT,Defense Information School
Al Gore,EDUCATED_AT,Vanderbilt University Divinity School
Al Gore,EDUCATED_AT,St. Albans School
Al Gore,EDUCATED_AT,Harvard College
Al Gore,EDUCATED_AT,Vanderbilt University
Al Gore,EMPLOYED_AT,University of California
Al Gore,EMPLOYED_AT,Los Angeles
Al Gore,EMPLOYED_AT,Middle Tennessee State University
Al Gore,MEMBER_OF,American Legion
Al Gore,MEMBER_OF,American Academy of Arts and Sciences
Abiy Ahmed,RECEIVED,Q50365049_2019
Q50365049_2019,INSTANCE_OF,Nobel Peace Prize
Abiy Ahmed,CITIZEN_OF,Ethiopia
